1004554559-e0ab | http://is14.auto.ru/all/images/bb/2c/60x45/bb2c4a60.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #FF0000 | 299 000 |  2007  |  85 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Ярославль | 17.12.14
49547820-ce97 | http://is9.auto.ru/all/images/f2/4d/60x45/f24df166.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #34ba2b | 210 000 |  2005  |  84 745 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Москва | 13.01.15
1006691181-b10c6 | http://is17.auto.ru/all/images/cd/b7/60x45/cdb728ab.jpg |  Hyundai Getz1.3 AT (82 л.с.)  | #FF0000 | 295 000 |  2005  |  150 000 км  |  1.3 AT (82 л.с.)хэтчбек, бензин, передний  | Дмитров | 14.01.15
1005912273-f31e1d | http://is13.auto.ru/all/images/54/4b/60x45/544bc0a2.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #9c9999 | 227 000 |  2005  |  195 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Нижний Новгород | 14.01.15
1005502545-8042 | http://is8.auto.ru/all/images/0c/a6/60x45/0ca6ccda.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #0088ff | 230 000 |  2004  |  101 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Москва | 14.01.15
1006565383-3936 | http://is4.auto.ru/all/images/45/b0/60x45/45b02358.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #FFFFFF | 210 000 |  2004  |  136 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Апшеронск | 14.01.15
1006736341-3f36ec | http://is17.auto.ru/all/images/26/b6/60x45/26b6c43c.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #9c9999 | 220 000 |  2003  |  150 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Калуга | 14.01.15
1006736351-f44d | http://is17.auto.ru/all/images/26/b6/60x45/26b6c43c.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #9c9999 | 220 000 |  2003  |  150 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Калуга | 14.01.15
1006737855-afc6 | /i/all7/img/no-photo-thumb.gif |  Hyundai Getz1.4 AT (97 л.с.)  | #FFFFFF | 395 000 |  2006  |  99 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Симферополь | 14.01.15
1006739161-9803e | http://is8.auto.ru/all/images/9b/38/60x45/9b384d7e.jpg |  Hyundai Getz1.1 MT (62 л.с.)  | #000000 | 190 000 |  2007  |  170 000 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Тверь | 14.01.15
1006740259-5ca9d | http://is8.auto.ru/all/images/fc/e6/60x45/fce6a490.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #CACECB | 260 000 |  2005  |  198 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Тихорецк | 14.01.15
1004696429-2b331 | http://is15.auto.ru/all/images/fe/89/60x45/fe898725.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #FFCC00 | 295 000 |  2008  |  56 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Кольчугино | 14.01.15
1006741431-e9d73 | http://is16.auto.ru/all/images/9d/08/60x45/9d085467.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #CACECB | 174 999 |  2004  |  180 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Великий Новгород | 14.01.15
1006741279-6e0ec4 | http://is9.auto.ru/all/images/61/9a/60x45/619a2fed.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0088ff | 355 000 |  2009  |  57 300 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 14.01.15
1006210713-d289 | http://is6.auto.ru/all/images/74/3b/60x45/743bbefc.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #9c9999 | 300 000 |  2007  |  82 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 14.01.15
1006617775-eea81c | http://is7.auto.ru/all/images/3a/83/60x45/3a83f287.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #9c9999 | 398 940 |  2005  |  240 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Симферополь | 14.01.15
1005857851-970164 | http://is9.auto.ru/all/images/3c/53/60x45/3c530dc8.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #CACECB | 180 000 |  2004  |  130 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Иваново | 14.01.15
1006745375-6cf8 | http://is2.auto.ru/all/images/5e/fc/60x45/5efc45d1.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #34ba2b | 350 000 |  2007  |  98 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Омск | 14.01.15
1006747145-3541b5 | http://is17.auto.ru/all/images/23/18/60x45/2318cac0.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #34ba2b | 330 000 |  2010  |  120 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 14.01.15
1005046249-fec3 | http://is8.auto.ru/all/images/93/f1/60x45/93f1b512.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #CACECB | 285 000 |  2009  |  48 569 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Тула | 14.01.15
1006215057-cf211 | http://is3.auto.ru/all/images/46/fd/60x45/46fdb359.jpg |  Hyundai Getz1.1 MT (62 л.с.)  | #0088ff | 275 000 |  2008  |  63 000 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Ливны | 14.01.15
1006751127-17f5da | http://is16.auto.ru/all/images/7b/4d/60x45/7b4d6355.jpg |  Hyundai Getz1.6 MT (105 л.с.)  | #FF0000 | 350 000 |  2008  |  89 000 км  |  1.6 MT (105 л.с.)хэтчбек, бензин, передний  | Волгодонск | 14.01.15
1006750659-a6e3d | http://is17.auto.ru/all/images/f3/ab/60x45/f3abc5eb.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #CACECB | 275 000 |  2008  |  84 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Нижний Новгород | 14.01.15
1006751799-cf54d | http://is3.auto.ru/all/images/13/df/60x45/13dfe706.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #000000 | 395 000 |  2008  |  53 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Уфа | 14.01.15
1006753145-f73da | http://is18.auto.ru/all/images/a2/75/60x45/a2753547.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FF0000 | 350 000 |  2010  |  88 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 14.01.15
1006154487-eb6b38 | http://is14.auto.ru/all/images/5a/17/60x45/5a17e4f9.jpg |  Hyundai Getz1.6 MT (105 л.с.)  | #0000FF | 200 000 |  2005  |  110 000 км  |  1.6 MT (105 л.с.)хэтчбек, бензин, передний  | Нижний Новгород | 14.01.15
1006755151-84ac7 | http://is17.auto.ru/all/images/40/c2/60x45/40c2a7a6.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #fde910 | 380 000 |  2007  |  108 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Кострома | 15.01.15
1006208331-6483 | http://is8.auto.ru/all/images/d4/17/60x45/d41746c1.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #FF0000 | 230 000 |  2006  |  110 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Обнинск | 15.01.15
1005162183-83922 | http://is11.auto.ru/all/images/f6/2b/60x45/f62b0dc9.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #FF0000 | 215 000 |  2004  |  120 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Воронеж | 15.01.15
1006796319-bfef8f | /i/all7/img/no-photo-thumb.gif |  Hyundai Getz1.6 AT (105 л.с.)  | #0088ff | 300 000 |  2005  |  84 000 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
50247440-5bf36 | http://is17.auto.ru/all/images/a2/66/60x45/a2665531.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #34ba2b | 239 000 |  2005  |  120 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Раменское | 15.01.15
1004766715-5042 | http://is14.auto.ru/all/images/11/f3/60x45/11f38598.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0088ff | 320 000 |  2008  |  55 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
1006615777-75582 | http://is6.auto.ru/all/images/d7/ae/60x45/d7ae4417.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #ffefd5 | 255 000 |  2006  |  114 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
1006798701-50165 | http://is14.auto.ru/all/images/a6/c2/60x45/a6c218be.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #FF0000 | 249 000 |  2007  |  94 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
1005522753-83d688 | http://is14.auto.ru/all/images/25/65/60x45/2565376a.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #9c9999 | 355 000 |  2010  |  63 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
1004489357-a46f89 | http://is5.auto.ru/all/images/6b/50/60x45/6b501f93.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #ffefd5 | 353 430 |  2007  |  165 392 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
1003836422-b37b | /i/all7/img/no-photo-thumb.gif |  Hyundai Getz1.4 MT (97 л.с.)  | #000000 | 359 550 |  2008  |  82 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
1005446687-3cf3 | http://is18.auto.ru/all/images/cd/07/60x45/cd07f790.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #9c9999 | 297 500 |  2005  |  136 902 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
1005507137-c5a5 | http://is9.auto.ru/all/images/53/cf/60x45/53cf6f4b.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FF0000 | 470 900 |  2009  |  22 952 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
1003498830-d2e950 | http://is11.auto.ru/all/images/41/5a/60x45/415a4ad9.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0088ff | 341 037 |  2010  |  43 464 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
1003339830-dc495a | http://is7.auto.ru/all/images/2e/db/60x45/2edbd70a.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #ffefd5 | 341 037 |  2008  |  106 148 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
49604824-a3a09 | http://is6.auto.ru/all/images/07/78/60x45/07785eb2.jpg |  Hyundai Getz1.3 AT (82 л.с.)  | #9c9999 | 306 272 |  2005  |  70 087 км  |  1.3 AT (82 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
1002739259-1e8df | http://is12.auto.ru/all/images/0e/cf/60x45/0ecf8328.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #9c9999 | 273 564 |  2006  |  113 076 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
1004760337-d986c | http://is7.auto.ru/all/images/03/b6/60x45/03b6b8c3.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0000FF | 368 118 |  2007  |  94 326 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
1005810513-f0bca | http://is12.auto.ru/all/images/c7/63/60x45/c7632912.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0000FF | 340 000 |  2008  |  78 567 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
1006511923-c9738 | http://is12.auto.ru/all/images/d1/52/60x45/d1524b78.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FF0000 | 285 000 |  2006  |  164 757 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Тверь | 15.01.15
1006805475-00c5b | http://is13.auto.ru/all/images/34/e1/60x45/34e1adb7.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #ffefd5 | 270 000 |  2005  |  138 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Краснодар | 15.01.15
1006804403-bf09b | http://is9.auto.ru/all/images/bc/14/60x45/bc14a00c.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #CACECB | 320 000 |  2005  |  39 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Ярославль | 15.01.15
1006805601-14831 | /i/all7/img/no-photo-thumb.gif |  Hyundai Getz1.4 AT (97 л.с.)  | #000000 | 320 000 |  2007  |  89 800 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Зеленоград | 15.01.15
1006153953-bdc2 | http://is3.auto.ru/all/images/9b/7b/60x45/9b7bc939.jpg |  Hyundai Getz1.1 MT (62 л.с.)  | #000000 | 285 000 |  2007  |  75 000 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Невинномысск | 15.01.15
1006806901-c2e4c | http://is15.auto.ru/all/images/5f/0d/60x45/5f0d61f4.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #fde910 | 285 000 |  2008  |  84 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Петрозаводск | 15.01.15
1003720076-ba39b | http://is6.auto.ru/all/images/cd/85/60x45/cd85ac80.jpg |  Hyundai Getz1.6 MT (105 л.с.)  | #0088ff | 250 000 |  2007  |  30 000 км  |  1.6 MT (105 л.с.)хэтчбек, бензин, передний  | Великий Новгород | 15.01.15
1004836663-b52d | http://is12.auto.ru/all/images/2f/c3/60x45/2fc35d57.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #ffefd5 | 240 000 |  2005  |  65 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 15.01.15
1006812709-a42d4 | http://is14.auto.ru/all/images/12/6e/60x45/126ecd44.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0088ff | 390 000 |  2010  |  39 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Прокопьевск | 15.01.15
1006811911-4dcb1 | http://is14.auto.ru/all/images/f1/a2/60x45/f1a27b29.jpg |  Hyundai Getz1.1 MT (62 л.с.)  | #9c9999 | 290 000 |  2010  |  68 800 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Вологда | 15.01.15
1006813089-9f7d | /i/all7/img/no-photo-thumb.gif |  Hyundai Getz1.1 MT (62 л.с.)  | #FFFFFF | 295 000 |  2010  |  45 500 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Брянск | 15.01.15
1005586935-fa0793 | http://is10.auto.ru/all/images/ba/9f/60x45/ba9ffe40.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #000000 | 283 000 |  2005  |  117 500 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Курск | 15.01.15
1003122194-d67e2e | http://is11.auto.ru/all/images/f6/6c/60x45/f66c0e75.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #CACECB | 235 000 |  2005  |  109 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Воронеж | 15.01.15
1006815511-5c4c | http://is10.auto.ru/all/images/04/73/60x45/0473fa2d.jpg |  Hyundai Getz1.3 AT (82 л.с.)  | #000000 | 260 000 |  2004  |  107 000 км  |  1.3 AT (82 л.с.)хэтчбек, бензин, передний  | Подольск | 15.01.15
1006815527-c4ea | http://is8.auto.ru/all/images/9c/08/60x45/9c08b762.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #FF0000 | 180 000 |  2003  |  129 758 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Радужный | 15.01.15
1006843817-5bcf | http://is2.auto.ru/all/images/1e/10/60x45/1e10363a.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0088ff | 304 999 |  2008  |  85 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 16.01.15
1006856917-5107 | http://is16.auto.ru/all/images/fa/0b/60x45/fa0b017d.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #CACECB | 290 000 |  2010  |  27 800 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Самара | 16.01.15
1005450429-b1abab | http://is17.auto.ru/all/images/67/cc/60x45/67cc3d2a.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #ffefd5 | 316 900 |  2007  |  37 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 16.01.15
1006683245-251289 | http://is3.auto.ru/all/images/2d/9c/60x45/2d9c4ca5.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FF0000 | 325 000 |  2006  |  79 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 16.01.15
1006866447-44f7 | http://is7.auto.ru/all/images/ef/24/60x45/ef24835b.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #CACECB | 319 000 |  2008  |  72 000 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Нижний Новгород | 16.01.15
1006865807-dca5 | http://is6.auto.ru/all/images/13/00/60x45/1300d38c.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #9c9999 | 430 000 |  2010  |  28 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Сургут | 16.01.15
1006462047-41979 | http://is17.auto.ru/all/images/26/21/60x45/26212989.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #9c9999 | 350 000 |  2008  |  61 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 16.01.15
1006867897-15deea | http://is8.auto.ru/all/images/37/75/60x45/37759249.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #CACECB | 307 000 |  2006  |  91 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Рязань | 16.01.15
1004232705-dbe4 | http://is15.auto.ru/all/images/1c/5d/60x45/1c5dfddd.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #CACECB | 150 000 |  2003  |  139 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 16.01.15
1006869621-5c77e | /i/all7/img/no-photo-thumb.gif |  Hyundai Getz1.4 AT (97 л.с.)  | #0088ff | 350 000 |  2008  |  60 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Ейск | 16.01.15
1006871785-6f43a | http://is11.auto.ru/all/images/b0/4e/60x45/b04e48d3.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #9c9999 | 317 000 |  2008  |  146 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Ярославль | 16.01.15
1006162355-8853f | http://is11.auto.ru/all/images/01/31/60x45/013187f7.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #fde910 | 250 000 |  2005  |  112 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 16.01.15
1006872165-d1d3 | http://is15.auto.ru/all/images/fb/1d/60x45/fb1d34ce.jpg |  Hyundai Getz1.1 MT (62 л.с.)  | #FF0000 | 329 000 |  2011  |  40 000 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 16.01.15
1006871293-c0da30 | http://is4.auto.ru/all/images/20/bb/60x45/20bb32e4.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FF9966 | 325 000 |  2009  |  74 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 16.01.15
1005921101-6cdf2c | http://is11.auto.ru/all/images/04/32/60x45/04322ff1.jpg |  Hyundai Getz1.3 AT (82 л.с.)  | #9c9999 | 220 000 |  2003  |  88 000 км  |  1.3 AT (82 л.с.)хэтчбек, бензин, передний  | Москва | 16.01.15
1006873615-0267f | http://is6.auto.ru/all/images/14/10/60x45/14108f26.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #ffefd5 | 310 000 |  2008  |  42 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 16.01.15
1006873403-41ecbc | /i/all7/img/no-photo-thumb.gif |  Hyundai Getz1.3 AT (82 л.с.)  | #fde910 | 210 000 |  2004  |  140 000 км  |  1.3 AT (82 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 16.01.15
1006814509-ca9d | http://is17.auto.ru/all/images/32/22/60x45/32224c59.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #CACECB | 340 000 |  2007  |  80 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Ставрополь | 16.01.15
1006875047-afbb8 | http://is3.auto.ru/all/images/49/3d/60x45/493da597.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0000FF | 270 000 |  2008  |  75 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Ижевск | 16.01.15
1004975815-3bd14 | http://is7.auto.ru/all/images/fc/9b/60x45/fc9b3f5c.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0088ff | 370 000 |  2008  |  96 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 16.01.15
1006876359-61e5 | http://is5.auto.ru/all/images/28/11/60x45/281142a2.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #9966CC | 247 000 |  2005  |  87 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Северодвинск | 16.01.15
1006878589-8dae8 | http://is2.auto.ru/all/images/4c/99/60x45/4c996f29.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #CACECB | 300 000 |  2004  |  130 000 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Алушта | 16.01.15
1006878837-6541b6 | http://is17.auto.ru/all/images/20/14/60x45/20149196.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #34ba2b | 310 000 |  2010  |  111 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 16.01.15
1004426985-053f7 | http://is9.auto.ru/all/images/a0/0f/60x45/a00f30ce.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #9c9999 | 355 000 |  2007  |  108 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Краснодар | 17.01.15
1006912857-e01a3 | http://is2.auto.ru/all/images/8a/44/60x45/8a445198.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #ffefd5 | 319 000 |  2010  |  73 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 17.01.15
1006912895-86cc09 | http://is14.auto.ru/all/images/2b/d4/60x45/2bd464eb.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0088ff | 244 000 |  2007  |  75 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 17.01.15
1004849335-6cf42 | http://is5.auto.ru/all/images/f0/14/60x45/f0143e3b.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0000FF | 360 000 |  2008  |  82 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 17.01.15
1006921471-7cb955 | http://is2.auto.ru/all/images/8c/1f/60x45/8c1f47aa.jpg |  Hyundai Getz1.6 MT (105 л.с.)  | #0088ff | 275 000 |  2007  |  86 000 км  |  1.6 MT (105 л.с.)хэтчбек, бензин, передний  | Москва | 17.01.15
1006921763-0b3d1c | http://is3.auto.ru/all/images/b5/d4/60x45/b5d4acfb.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #34ba2b | 247 000 |  2005  |  98 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 17.01.15
1006922439-cfe1 | http://is4.auto.ru/all/images/4e/20/60x45/4e20fdb5.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #9966CC | 290 000 |  2005  |  84 000 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Москва | 17.01.15
50253840-c3b62 | http://is6.auto.ru/all/images/da/cc/60x45/dacce15a.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #000000 | 300 000 |  2008  |  101 596 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Серпухов | 17.01.15
1004837455-3820a | http://is18.auto.ru/all/images/cb/1d/60x45/cb1de436.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0088ff | 245 000 |  2005  |  127 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Тверь | 17.01.15
1006808107-8a1e9f | http://is2.auto.ru/all/images/f9/7b/60x45/f97bfa59.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FF0000 | 375 000 |  2008  |  68 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Смоленск | 17.01.15
1006924261-eb068 | http://is18.auto.ru/all/images/44/a7/60x45/44a7c19c.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #FF0000 | 315 000 |  2010  |  42 080 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Венев | 17.01.15
46454942-b14bca | http://is18.auto.ru/all/images/24/85/60x45/2485ea41.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #9c9999 | 282 000 |  2009  |  92 014 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 17.01.15
1006216665-9cbd | http://is7.auto.ru/all/images/6d/73/60x45/6d73da06.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #000000 | 260 000 |  2008  |  87 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Киров | 17.01.15
1001949941-49ca16 | http://is10.auto.ru/all/images/66/0d/60x45/660db3b5.jpg |  Hyundai Getz1.1 MT (62 л.с.)  | #9c9999 | 290 000 |  2010  |  75 000 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Великий Новгород | 17.01.15
1006929901-4be2 | http://is17.auto.ru/all/images/36/25/60x45/36258de3.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0000FF | 285 000 |  2005  |  124 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 17.01.15
1006929729-a5f74 | http://is3.auto.ru/all/images/87/3a/60x45/873a3edd.jpg |  Hyundai Getz1.6 MT (105 л.с.)  | #000000 | 270 000 |  2006  |  52 000 км  |  1.6 MT (105 л.с.)хэтчбек, бензин, передний  | Тверь | 17.01.15
1006932353-93d7e | http://is2.auto.ru/all/images/c8/fb/60x45/c8fb48a9.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0000FF | 280 000 |  2008  |  100 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Владимир | 17.01.15
1006931541-f349 | http://is14.auto.ru/all/images/ea/9e/60x45/ea9e3689.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #0000FF | 305 000 |  2009  |  70 000 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Москва | 17.01.15
1005380509-f3cc0 | http://is15.auto.ru/all/images/92/50/60x45/9250d475.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #9c9999 | 325 000 |  2007  |  69 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Егорьевск | 17.01.15
