1007299689-879c3b | http://is9.auto.ru/all/images/13/29/60x45/13291303.jpg |  ВАЗ 21151.5 MT  | #000000 | 228 900 |  2009  |  60 000 км  |  1.5 MTседан, бензин, передний  | Тула | 23.01.15
1007173065-9f36 | http://is3.auto.ru/all/images/79/d6/60x45/79d6fdf2.jpg |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #000000 | 130 000 |  2008  |  150 000 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Нелидово | 21.01.15
1006362735-fa96 | http://is11.auto.ru/all/images/7a/be/60x45/7abe152b.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 75 000 |  2001  |  90 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 21.01.15
1007172721-5dbb | /i/all7/img/no-photo-thumb.gif |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #9c9999 | 65 000 |  2000  |  150 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 21.01.15
1007172585-606143 | http://is9.auto.ru/all/images/1d/a9/60x45/1da9c6d6.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #34ba2b | 105 000 |  2004  |  150 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Западная Двина | 21.01.15
1007172043-a6e1 | http://is8.auto.ru/all/images/4f/51/60x45/4f5110e4.jpg |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #CACECB | 179 000 |  2009  |  73 000 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Алтайский | 21.01.15
1006796309-7989 | http://is17.auto.ru/all/images/fa/db/60x45/fadbfbc9.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #000000 | 219 990 |  2011  |  24 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Нижний Новгород | 21.01.15
49772338-2ecd2 | http://is11.auto.ru/all/images/1c/d5/60x45/1cd5ffc2.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #000000 | 149 990 |  2008  |  80 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Нижний Новгород | 21.01.15
1007171929-03c9 | http://is3.auto.ru/all/images/2a/d0/60x45/2ad015c4.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #000000 | 145 000 |  2005  |  120 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Одинцово | 21.01.15
1000954450-d0e8 | http://is4.auto.ru/all/images/ac/f1/60x45/acf1906d.jpg |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #FFFFFF | 180 000 |  2011  |  130 000 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Люберцы | 21.01.15
1007170927-55a9 | http://is11.auto.ru/all/images/e9/3b/60x45/e93bc594.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 150 000 |  2005  |  137 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Рязань | 21.01.15
1007033997-b66ea | http://is12.auto.ru/all/images/ac/c1/60x45/acc13c22.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #34ba2b | 80 000 |  2003  |  142 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Вологда | 21.01.15
1004771273-cf8270 | http://is8.auto.ru/all/images/5c/33/60x45/5c33fc17.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #9c9999 | 198 000 |  2011  |  66 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Нижний Новгород | 21.01.15
1004215735-0fd998 | http://is18.auto.ru/all/images/7c/f3/60x45/7cf3e323.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 100 000 |  2005  |  93 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Нижний Новгород | 21.01.15
1006359163-de6a | http://is4.auto.ru/all/images/78/6d/60x45/786dda2e.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #000000 | 125 000 |  2006  |  97 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Нижний Новгород | 21.01.15
1007170267-d947 | http://is8.auto.ru/all/images/09/60/60x45/096040bd.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 105 000 |  2007  |  140 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Санкт-Петербург | 21.01.15
1007167025-9b72ce | http://is11.auto.ru/all/images/5f/8b/60x45/5f8b9182.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 110 000 |  2002  |  300 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Борисовка | 21.01.15
1007169111-cc7d2d | http://is6.auto.ru/all/images/01/d0/60x45/01d03b20.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #FFFFFF | 140 000 |  2005  |  40 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Санкт-Петербург | 21.01.15
1007168507-e5f33 | http://is1.auto.ru/all/images/61/ec/60x45/61ec05d7.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #9c9999 | 45 000 |  2002  |  150 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Голицыно | 21.01.15
1007168157-a6b59 | http://is8.auto.ru/all/images/85/a6/60x45/85a69e27.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #000000 | 240 000 |  2008  |  95 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Симферополь | 21.01.15
1005045935-1ccd | http://is17.auto.ru/all/images/2c/7d/60x45/2c7d1030.jpg |  ВАЗ 2115 211501.5 MT (68 л.с.)  | #34ba2b | 65 000 |  1999  |  75 000 км  |  1.5 MT (68 л.с.)седан, бензин, передний  | Петрозаводск | 21.01.15
1007167915-cbba65 | http://is17.auto.ru/all/images/03/1e/60x45/031e2568.jpg |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #000000 | 125 000 |  2007  |  82 000 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Москва | 21.01.15
1007037029-a730 | http://is9.auto.ru/all/images/29/a8/60x45/29a86491.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #9c9999 | 60 000 |  2001  |  300 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Голицыно | 21.01.15
1007166929-baf3 | http://is13.auto.ru/all/images/40/bd/60x45/40bdaa0c.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #34ba2b | 75 000 |  2002  |  190 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Бронницы | 21.01.15
1007166141-0cbc | http://is14.auto.ru/all/images/52/cf/60x45/52cf27e2.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #9c9999 | 140 000 |  2007  |  120 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 21.01.15
1007164447-27b73 | http://is13.auto.ru/all/images/b3/fc/60x45/b3fcfb2f.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #000000 | 90 000 |  2004  |  135 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Санкт-Петербург | 21.01.15
1007165757-27cd | http://is4.auto.ru/all/images/c3/4e/60x45/c34e240c.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 105 000 |  2002  |  200 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Курск | 21.01.15
1007164277-4dae0 | /i/all7/img/no-photo-thumb.gif |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #CACECB | 190 000 |  2010  |  81 000 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Нефтеюганск | 21.01.15
1007118165-b6ec5 | http://is9.auto.ru/all/images/fb/6b/60x45/fb6be71a.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #CACECB | 125 000 |  2008  |  107 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Санкт-Петербург | 21.01.15
1007163817-172bb | /i/all7/img/no-photo-thumb.gif |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #34ba2b | 70 000 |  2006  |  230 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 21.01.15
1007164425-6138e | http://is8.auto.ru/all/images/2e/2f/60x45/2e2fce0b.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #9c9999 | 145 000 |  2008  |  54 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Пенза | 21.01.15
1007161623-5f62 | /i/all7/img/no-photo-thumb.gif |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #0000FF | 200 000 |  2011  |  63 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Шентала | 21.01.15
1007164047-78dbdd | http://is14.auto.ru/all/images/5d/46/60x45/5d461b12.jpg |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #34ba2b | 135 000 |  2007  |  125 000 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Владимир | 21.01.15
1003544746-6918 | http://is17.auto.ru/all/images/1e/56/60x45/1e565b02.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #9c9999 | 115 000 |  2006  |  125 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Казань | 21.01.15
1007160431-f859 | http://is2.auto.ru/all/images/b1/ca/60x45/b1ca57bf.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #ffefd5 | 80 000 |  2006  |  120 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Калуга | 21.01.15
1005166715-e61e | http://is1.auto.ru/all/images/a5/80/60x45/a580f9e8.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #34ba2b | 155 000 |  2008  |  100 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Славянск-на-Кубани | 21.01.15
1006994559-9228d | http://is15.auto.ru/all/images/e0/21/60x45/e021a077.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #000000 | 177 000 |  2008  |  102 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Смоленск | 21.01.15
1007159409-5c95b8 | /i/all7/img/no-photo-thumb.gif |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #9c9999 | 125 000 |  2007  |  87 000 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Кострома | 21.01.15
1007159181-5d3e8 | http://is18.auto.ru/all/images/f4/85/60x45/f4855d4a.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 53 000 |  2002  |  126 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 21.01.15
1007159319-fd8e93 | http://is15.auto.ru/all/images/c6/0a/60x45/c60a6440.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CC0033 | 150 000 |  2004  |  36 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 21.01.15
1007158945-e5116 | /i/all7/img/no-photo-thumb.gif |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #9c9999 | 160 000 |  2006  |  85 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Ставрополь | 21.01.15
1007159375-9606 | http://is5.auto.ru/all/images/3a/67/60x45/3a6781d6.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #0000FF | 127 000 |  2005  |  102 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Кострома | 21.01.15
1005517519-eafa04 | http://is11.auto.ru/all/images/a9/9e/60x45/a99e9bc5.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #34ba2b | 135 000 |  2007  |  125 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Рыбинск | 21.01.15
1007159195-01ca1 | http://is2.auto.ru/all/images/81/84/60x45/8184d666.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #9c9999 | 120 000 |  2005  |  132 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Смоленск | 21.01.15
1007159083-bdf755 | http://is17.auto.ru/all/images/bd/d9/60x45/bdd952e9.jpg |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #CACECB | 145 000 |  2008  |  82 000 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Дмитров | 21.01.15
1007158367-4baf | /i/all7/img/no-photo-thumb.gif |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #000000 | 195 000 |  2009  |  77 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Сочи | 21.01.15
1006811377-5cfdf | /i/all7/img/no-photo-thumb.gif |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #000000 | 170 000 |  2008  |  87 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Новозыбков | 21.01.15
1007049553-fb4869 | http://is2.auto.ru/all/images/a3/55/60x45/a355d3f4.jpg |  ВАЗ 2115MT  | #CACECB | 120 000 |  2005  |  135 000 км  |  MTседан, бензин, передний  | Сафоново | 21.01.15
1007157431-5c16 | http://is17.auto.ru/all/images/7f/c8/60x45/7fc8ef1d.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #000000 | 105 000 |  2006  |  92 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Нижний Новгород | 21.01.15
1007157449-50e08 | http://is6.auto.ru/all/images/ff/d5/60x45/ffd5402d.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #000000 | 107 000 |  2006  |  120 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 21.01.15
1007154755-f73a | http://is12.auto.ru/all/images/49/29/60x45/49290b36.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #9c9999 | 139 000 |  2005  |  115 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Санкт-Петербург | 21.01.15
1007148057-6818 | http://is12.auto.ru/all/images/57/83/60x45/578331fb.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #CACECB | 255 555 |  2012  |  15 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Москва | 21.01.15
1001249706-49b62 | http://is18.auto.ru/all/images/81/f5/60x45/81f57196.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #0000FF | 78 000 |  2005  |  175 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 21.01.15
1007119313-35459 | http://is15.auto.ru/all/images/79/82/60x45/79827ed9.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #FFCC00 | 40 000 |  2002  |  43 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Луховицы | 21.01.15
1007117379-50a6 | http://is11.auto.ru/all/images/7f/f5/60x45/7ff508ee.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 123 000 |  2006  |  89 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Нижний Новгород | 20.01.15
1005864937-e99a9 | http://is8.auto.ru/all/images/de/e2/60x45/dee2d135.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #000000 | 157 000 |  2010  |  64 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Приволжск | 20.01.15
47707024-717df3 | http://is13.auto.ru/all/images/33/f4/60x45/33f45e9a.jpg |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #000000 | 145 000 |  2007  |  50 000 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Иваново | 20.01.15
1007114457-e851 | /i/all7/img/no-photo-thumb.gif |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #0088ff | 90 000 |  2005  |  80 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Можга | 20.01.15
1007115037-a36d | http://is18.auto.ru/all/images/87/5c/60x45/875ccbd1.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #0088ff | 110 000 |  2004  |  35 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Аксай | 20.01.15
1007114873-4b7f | http://is8.auto.ru/all/images/78/e2/60x45/78e2af16.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #ffefd5 | 150 000 |  2006  |  56 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Щелково | 20.01.15
1007114849-170df | http://is13.auto.ru/all/images/58/97/60x45/58970b89.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #000000 | 99 700 |  2006  |  110 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Санкт-Петербург | 20.01.15
47560772-49a8f | http://is5.auto.ru/all/images/8a/b5/60x45/8ab549bb.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CC0033 | 50 000 |  2005  |  176 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007110203-3490 | http://is7.auto.ru/all/images/46/fd/60x45/46fd0a0a.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 90 000 |  2004  |  137 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Санкт-Петербург | 20.01.15
1007114469-a3c550 | http://is9.auto.ru/all/images/10/58/60x45/1058f149.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #000000 | 145 000 |  2008  |  89 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Подольск | 20.01.15
1007113603-e1ce | http://is1.auto.ru/all/images/58/61/60x45/5861f630.jpg |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #CACECB | 125 000 |  2007  |  125 000 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Москва | 20.01.15
1005396051-efb3 | http://is4.auto.ru/all/images/cb/4a/60x45/cb4a5f20.jpg |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #000000 | 165 000 |  2010  |  72 400 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007112349-9820 | http://is10.auto.ru/all/images/86/6f/60x45/866f41ab.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #34ba2b | 80 000 |  2004  |  100 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007048675-e46c4d | http://is5.auto.ru/all/images/48/de/60x45/48de70c9.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 135 000 |  2005  |  130 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Воронеж | 20.01.15
1007110659-94d691 | http://is7.auto.ru/all/images/42/89/60x45/4289cc9d.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #FF0000 | 105 000 |  2005  |  179 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Санкт-Петербург | 20.01.15
1007111577-a5d3 | http://is6.auto.ru/all/images/d1/db/60x45/d1db1171.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #9c9999 | 55 000 |  2001  |  118 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Псков | 20.01.15
1007110263-8b165 | http://is5.auto.ru/all/images/ab/34/60x45/ab347f57.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 80 000 |  2002  |  95 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Санкт-Петербург | 20.01.15
1006988899-9087 | http://is1.auto.ru/all/images/7f/02/60x45/7f028b42.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #ffefd5 | 125 000 |  2007  |  94 358 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007102873-3bdd | http://is5.auto.ru/all/images/De/fa/60x45/DefaultP.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 115 000 |  2002  |  195 600 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007109357-823fe | http://is17.auto.ru/all/images/e3/e1/60x45/e3e18e55.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 107 000 |  2005  |  93 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Тула | 20.01.15
1006809741-c269 | http://is17.auto.ru/all/images/dc/17/60x45/dc175be1.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #0000FF | 127 000 |  2007  |  82 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007108609-f465a | http://is10.auto.ru/all/images/a9/db/60x45/a9dbd027.jpg |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #CACECB | 135 000 |  2008  |  103 000 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Залегошь | 20.01.15
1005313927-47d32b | http://is4.auto.ru/all/images/a0/11/60x45/a011d3b1.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 123 000 |  2004  |  140 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Смоленск | 20.01.15
1002607399-eded | http://is12.auto.ru/all/images/3d/93/60x45/3d931684.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 115 000 |  2002  |  112 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Электросталь | 20.01.15
1006621563-3879f | http://is3.auto.ru/all/images/94/97/60x45/949703fd.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #CACECB | 185 000 |  2011  |  62 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Тверь | 20.01.15
1005867857-d5eefb | http://is7.auto.ru/all/images/75/b9/60x45/75b9fab4.jpg |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #CACECB | 184 000 |  2010  |  80 000 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Курчатов | 20.01.15
1006976587-9a4d | http://is7.auto.ru/all/images/2c/7e/60x45/2c7e5e7a.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 127 000 |  2005  |  97 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007108553-30e5c | http://is1.auto.ru/all/images/34/90/60x45/3490c7f7.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #000000 | 200 000 |  2010  |  55 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Тверь | 20.01.15
1007108005-7f480 | http://is2.auto.ru/all/images/f7/c0/60x45/f7c02fde.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #FFFFFF | 170 000 |  2011  |  71 800 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Губкин | 20.01.15
1007105761-bfb85 | http://is6.auto.ru/all/images/da/cd/60x45/dacdf56a.jpg |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #CACECB | 230 000 |  2012  |  37 000 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Бийск | 20.01.15
1007105361-45b8ae | http://is8.auto.ru/all/images/38/2d/60x45/382d36c6.jpg |  ВАЗ 2115 211541.6 MT (80 л.с.)  | #CACECB | 160 000 |  2008  |  90 000 км  |  1.6 MT (80 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007104675-c95f5 | http://is17.auto.ru/all/images/82/a9/60x45/82a99482.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #9c9999 | 140 000 |  2007  |  78 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Рязань | 20.01.15
1007105037-3bdb | http://is8.auto.ru/all/images/4d/ca/60x45/4dca7f90.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #FF0000 | 110 000 |  2005  |  81 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Петрозаводск | 20.01.15
1007103173-a0cf8 | http://is12.auto.ru/all/images/cb/06/60x45/cb06b92d.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #000000 | 115 000 |  2005  |  114 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Тула | 20.01.15
1007103793-0359 | http://is2.auto.ru/all/images/b5/51/60x45/b551469d.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #CACECB | 140 000 |  2008  |  96 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Липецк | 20.01.15
1007104417-084e | http://is7.auto.ru/all/images/c7/b6/60x45/c7b61f42.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #000000 | 210 000 |  2011  |  115 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Кемерово | 20.01.15
1007103171-ce3f | http://is10.auto.ru/all/images/14/8b/60x45/148b36af.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #9c9999 | 100 000 |  2005  |  184 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Саранск | 20.01.15
1007103937-f58ea | http://is16.auto.ru/all/images/64/07/60x45/6407a17a.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #CACECB | 160 000 |  2010  |  49 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Вологда | 20.01.15
1006209481-73311b | http://is5.auto.ru/all/images/d8/e1/60x45/d8e10604.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 120 000 |  2006  |  125 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Тула | 20.01.15
1007103263-c6967 | http://is12.auto.ru/all/images/ee/c9/60x45/eec9e9f8.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #34ba2b | 130 000 |  2006  |  49 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Мурманск | 20.01.15
50270192-9cb3a | http://is4.auto.ru/all/images/2b/c6/60x45/2bc68302.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 115 000 |  2004  |  89 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Кубинка | 20.01.15
1006411829-fdc8 | http://is18.auto.ru/all/images/7b/4f/60x45/7b4fc00d.jpg |  ВАЗ 2115 211501.5 MT (68 л.с.)  | #FFCC00 | 48 000 |  1999  |  5 000 км  |  1.5 MT (68 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007101711-8adf20 | http://is11.auto.ru/all/images/8a/c1/60x45/8ac14486.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #FF0000 | 120 000 |  2001  |  98 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Старый Оскол | 20.01.15
1007102151-13983 | http://is12.auto.ru/all/images/89/78/60x45/89788b30.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #CACECB | 175 000 |  2010  |  139 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007102123-eba506 | http://is4.auto.ru/all/images/97/05/60x45/97057bc0.jpg |  ВАЗ 2115 2115-911.3 MT (135 л.с.)  | #34ba2b | 135 000 |  2006  |  97 800 км  |  1.3 MT (135 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007101629-f5ec | http://is12.auto.ru/all/images/b8/0e/60x45/b80e24db.jpg |  ВАЗ 2115 2115-201.5 MT (78 л.с.)  | #34ba2b | 115 000 |  2006  |  129 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Орел | 20.01.15
1007100929-3332d | http://is12.auto.ru/all/images/b6/5b/60x45/b65bd9a3.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #FFFFFF | 278 300 |  2012  |  26 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Иваново | 20.01.15
1007099467-ce5d | http://is8.auto.ru/all/images/78/68/60x45/7868977f.jpg |  ВАЗ 2115 2115-401.6 MT (81 л.с.)  | #FFFFFF | 210 000 |  2012  |  54 000 км  |  1.6 MT (81 л.с.)седан, бензин, передний  | Владимир | 20.01.15
