1004154277-09a7 | http://is13.auto.ru/all/images/df/34/60x45/df34a566.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FFCC00 | 260 000 |  2005  |  65 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Иваново | 02.12.14
1006513893-c9feed | http://is4.auto.ru/all/images/71/76/60x45/7176c21b.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 197 000 |  2006  |  130 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Владимир | 10.01.15
48890290-8aa62e | http://is9.auto.ru/all/images/45/1c/60x45/451c8f94.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 340 000 |  2009  |  46 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Белгород | 10.01.15
1005112859-e7a617 | http://is2.auto.ru/all/images/8b/9b/60x45/8b9b9ef4.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #34ba2b | 500 000 |  2012  |  35 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Орел | 10.01.15
1006516601-68b391 | http://is17.auto.ru/all/images/e6/7a/60x45/e67ad268.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9966CC | 250 000 |  2005  |  135 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Ставрополь | 10.01.15
1006518471-f19d7b | http://is6.auto.ru/all/images/1f/ca/60x45/1fcabade.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 265 000 |  2008  |  69 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 10.01.15
1003131494-58ed1 | http://is18.auto.ru/all/images/11/b9/60x45/11b9db60.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 265 000 |  2008  |  70 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Ярославль | 10.01.15
1006519057-682ed | http://is4.auto.ru/all/images/3b/99/60x45/3b9992b9.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 215 000 |  2005  |  80 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Липецк | 10.01.15
1004552563-236d | http://is6.auto.ru/all/images/cc/8d/60x45/cc8d2244.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #FFCC00 | 365 000 |  2011  |  80 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Псков | 10.01.15
1006519959-d99bea | http://is17.auto.ru/all/images/11/f9/60x45/11f97b20.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 380 000 |  2011  |  37 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Елец | 10.01.15
1006520149-f2293 | http://is17.auto.ru/all/images/46/06/60x45/4606a4c8.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #0000FF | 350 000 |  2010  |  63 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Волгоград | 10.01.15
1006420095-e05043 | http://is17.auto.ru/all/images/16/3a/60x45/163a852d.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 380 000 |  2011  |  85 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Сальск | 10.01.15
1006522385-31c4f | http://is12.auto.ru/all/images/dd/64/60x45/dd64ae8a.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 330 000 |  2008  |  20 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Ярославль | 10.01.15
1006522411-35a452 | http://is1.auto.ru/all/images/1a/25/60x45/1a25b19f.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #ffefd5 | 470 000 |  2013  |  14 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Смоленск | 10.01.15
49031920-fa8ff | http://is4.auto.ru/all/images/f5/06/60x45/f5061cc4.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 230 000 |  2005  |  42 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 10.01.15
1006523111-421c | http://is17.auto.ru/all/images/c2/95/60x45/c295dd4d.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #926547 | 320 000 |  2009  |  62 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 10.01.15
1006523887-f90d9 | http://is16.auto.ru/all/images/99/d5/60x45/99d5c663.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 305 000 |  2010  |  100 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Клин | 10.01.15
1006523989-23a8 | http://is9.auto.ru/all/images/3f/62/60x45/3f623365.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 180 000 |  2004  |  110 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Пенза | 10.01.15
1006562145-6dea8 | http://is5.auto.ru/all/images/00/da/60x45/00da2092.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 420 000 |  2012  |  70 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Санкт-Петербург | 11.01.15
1005731899-9d81c7 | http://is15.auto.ru/all/images/13/b6/60x45/13b6b973.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 355 000 |  2010  |  67 040 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 11.01.15
1006564977-9d6b2 | http://is11.auto.ru/all/images/c3/1e/60x45/c31e7a2b.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 520 000 |  2013  |  20 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 11.01.15
1006565353-bb41ed | /i/all7/img/no-photo-thumb.gif |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 320 000 |  2008  |  110 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Владимир | 11.01.15
24648596-9994 | http://is17.auto.ru/all/images/0f/47/60x45/0f473843.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 380 000 |  2010  |  30 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Волхов | 11.01.15
1005098403-c1e98 | http://is16.auto.ru/all/images/7e/53/60x45/7e531ed2.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 399 000 |  2011  |  48 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Рязань | 11.01.15
1006568057-9d854f | http://is13.auto.ru/all/images/23/13/60x45/23130c9b.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FFCC00 | 170 000 |  2004  |  170 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Боровичи | 11.01.15
1006567669-af658 | http://is8.auto.ru/all/images/55/79/60x45/557964f4.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 270 000 |  2007  |  70 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Смоленск | 11.01.15
1006363163-93831 | http://is18.auto.ru/all/images/33/9f/60x45/339f4b84.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #34ba2b | 310 000 |  2010  |  59 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Сарапул | 11.01.15
1004971969-81fa8 | http://is11.auto.ru/all/images/a5/b9/60x45/a5b9ef8e.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 280 000 |  2007  |  46 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Курск | 11.01.15
1006570769-d5ce | http://is17.auto.ru/all/images/5f/95/60x45/5f955154.jpg |  Chevrolet Niva I Рестайлинг1.6 MT (59 л.с.) 4WD  | #0000FF | 380 000 |  2010  |  90 000 км  |  1.6 MT (59 л.с.) 4WDвнедорожник, бензин, полный  | Воронеж | 11.01.15
1006570613-5cde5 | http://is15.auto.ru/all/images/8a/c1/60x45/8ac13392.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 275 000 |  2007  |  79 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тула | 11.01.15
1006571987-d5ade | http://is15.auto.ru/all/images/d7/e2/60x45/d7e2d565.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #ffefd5 | 210 000 |  2005  |  86 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Смоленск | 11.01.15
1737456-e1ea | http://is2.auto.ru/all/images/10/81/60x45/1081d1a1.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9966CC | 250 000 |  2005  |  150 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Курск | 11.01.15
1006571961-3903 | http://is13.auto.ru/all/images/37/61/60x45/3761be6a.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 400 000 |  2011  |  48 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Волжский | 11.01.15
1006572145-b5dce | http://is1.auto.ru/all/images/4d/51/60x45/4d51632f.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 305 000 |  2008  |  83 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Ростов-на-Дону | 11.01.15
1004642877-0cb0f | http://is13.auto.ru/all/images/af/c7/60x45/afc7445d.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #0000FF | 260 000 |  2008  |  110 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Ступино | 11.01.15
1002679613-8e410 | http://is17.auto.ru/all/images/68/0b/60x45/680ba9e6.jpg |  Chevrolet Niva I1.8 MT (80 л.с.) 4WD  | #CACECB | 220 000 |  2003  |  120 000 км  |  1.8 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Новомосковск | 11.01.15
1006573189-118501 | http://is12.auto.ru/all/images/70/19/60x45/7019afb0.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 200 000 |  2005  |  11 111 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тюмень | 11.01.15
47704448-82fdbe | http://is3.auto.ru/all/images/95/ee/60x45/95ee3c81.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 295 000 |  2010  |  93 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Ростов-на-Дону | 11.01.15
46469576-52b3b4 | http://is11.auto.ru/all/images/9c/66/60x45/9c667889.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 265 000 |  2009  |  35 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Ростов-на-Дону | 11.01.15
1006573275-49024 | http://is16.auto.ru/all/images/19/93/60x45/19934bb1.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 190 000 |  2005  |  90 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тюмень | 11.01.15
1006573791-0bb85e | http://is18.auto.ru/all/images/21/33/60x45/2133aafa.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #000000 | 430 000 |  2012  |  44 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Королев | 11.01.15
1006574593-d58806 | http://is11.auto.ru/all/images/53/e0/60x45/53e061f2.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #0000FF | 255 000 |  2007  |  120 800 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Курск | 11.01.15
1006575335-71bf | http://is16.auto.ru/all/images/ed/13/60x45/ed13fe84.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #926547 | 205 000 |  2004  |  80 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 11.01.15
1006575117-be448 | http://is13.auto.ru/all/images/22/ed/60x45/22ed950a.jpg |  Chevrolet Niva I1.8 MT (122 л.с.) 4WD  | #0000FF | 290 000 |  2008  |  100 000 км  |  1.8 MT (122 л.с.) 4WDвнедорожник, бензин, полный  | Калининск | 11.01.15
1006575341-983d2 | http://is18.auto.ru/all/images/dd/25/60x45/dd25b85e.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FFCC00 | 245 000 |  2005  |  92 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Воронеж | 11.01.15
1001907869-c7f067 | http://is14.auto.ru/all/images/26/ca/60x45/26ca688f.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 190 000 |  2004  |  96 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Владимир | 11.01.15
1005925083-452103 | http://is8.auto.ru/all/images/a7/e6/60x45/a7e668f8.jpg |  Chevrolet Niva I1.8 MT (122 л.с.) 4WD  | #CACECB | 318 000 |  2008  |  112 000 км  |  1.8 MT (122 л.с.) 4WDвнедорожник, бензин, полный  | Киров | 12.01.15
1006616449-ecf1 | http://is8.auto.ru/all/images/e7/4b/60x45/e74bb3e3.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FFCC00 | 219 000 |  2004  |  141 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Санкт-Петербург | 12.01.15
1006615825-619ff | /i/all7/img/no-photo-thumb.gif |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 230 000 |  2005  |  130 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тверь | 12.01.15
1006616641-ee71c7 | /i/all7/img/no-photo-thumb.gif |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 270 000 |  2006  |  90 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Ипатово | 12.01.15
1006509857-99c27 | http://is6.auto.ru/all/images/e2/ac/60x45/e2acf13c.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #FFFFFF | 599 000 |  2014  |  14 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тула | 12.01.15
1004085056-43e43e | http://is9.auto.ru/all/images/37/49/60x45/374918d9.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 290 000 |  2008  |  52 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Клин | 12.01.15
1003270220-c1f4 | http://is13.auto.ru/all/images/35/1e/60x45/351ee685.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #ffefd5 | 185 000 |  2004  |  115 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тверь | 12.01.15
1006621715-93694 | http://is6.auto.ru/all/images/77/43/60x45/774377fc.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 470 000 |  2011  |  20 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
1006260319-99964 | http://is12.auto.ru/all/images/8b/ce/60x45/8bce6e99.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 395 000 |  2011  |  55 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Курск | 12.01.15
1006622531-52f140 | http://is8.auto.ru/all/images/06/e2/60x45/06e20e10.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FF0000 | 199 000 |  2004  |  125 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Вышний Волочек | 12.01.15
1005317763-a9907 | http://is12.auto.ru/all/images/bf/56/60x45/bf56bb99.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #0000FF | 200 000 |  2005  |  112 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Кимовск | 12.01.15
1004548235-2ebec | http://is12.auto.ru/all/images/7d/15/60x45/7d158160.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 340 000 |  2008  |  78 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тула | 12.01.15
49094310-de5f4f | http://is2.auto.ru/all/images/f3/10/60x45/f31054ad.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #34ba2b | 369 000 |  2011  |  77 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Санкт-Петербург | 12.01.15
1004089823-7e54a6 | http://is13.auto.ru/all/images/1d/c9/60x45/1dc9913d.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #0000FF | 340 000 |  2010  |  46 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Псков | 12.01.15
1006626515-2efd0b | http://is7.auto.ru/all/images/2f/3d/60x45/2f3d7e28.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 219 000 |  2005  |  89 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Воронеж | 12.01.15
1006626797-af01c | http://is1.auto.ru/all/images/da/d6/60x45/dad6f4e8.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 235 000 |  2005  |  140 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Краснодар | 12.01.15
1006627113-58c6 | http://is16.auto.ru/all/images/e2/31/60x45/e2317fdf.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #000000 | 480 000 |  2014  |  38 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Рязань | 12.01.15
1006626775-4d250 | http://is10.auto.ru/all/images/c9/df/60x45/c9dfc0bf.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 185 000 |  2003  |  87 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Борисоглебск | 12.01.15
1006416733-7e42 | http://is10.auto.ru/all/images/50/40/60x45/5040630c.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FFCC00 | 250 000 |  2005  |  110 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Почеп | 12.01.15
1006628815-394032 | http://is12.auto.ru/all/images/1a/4a/60x45/1a4a030d.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #ffefd5 | 300 000 |  2008  |  56 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тула | 12.01.15
1006629743-b24c | http://is4.auto.ru/all/images/fe/9d/60x45/fe9d529b.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 185 000 |  2003  |  87 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Борисоглебск | 12.01.15
1006629295-34e4 | /i/all7/img/no-photo-thumb.gif |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 270 000 |  2007  |  100 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тим | 12.01.15
43085516-03d701 | http://is6.auto.ru/all/images/7d/f1/60x45/7df1f845.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 300 000 |  2008  |  68 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Воронеж | 12.01.15
1006630731-10eb | http://is12.auto.ru/all/images/a5/52/60x45/a552785d.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 260 000 |  2008  |  80 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Малоярославец | 12.01.15
1005733743-519a4 | http://is13.auto.ru/all/images/a7/94/60x45/a7948079.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 375 000 |  2011  |  50 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Санкт-Петербург | 12.01.15
1006631801-fb3e | http://is5.auto.ru/all/images/3d/99/60x45/3d997c3d.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 235 000 |  2005  |  120 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Калач | 12.01.15
40826826-b5df1 | http://is9.auto.ru/all/images/10/96/60x45/1096ce4b.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 240 000 |  2005  |  75 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Калуга | 12.01.15
1006632357-b6138 | http://is18.auto.ru/all/images/c3/ab/60x45/c3ab18d8.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 200 000 |  2005  |  150 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Владимир | 12.01.15
1005395417-5316b | http://is2.auto.ru/all/images/e0/b5/60x45/e0b50de5.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 235 000 |  2006  |  110 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тула | 13.01.15
1006633517-caf2a1 | http://is9.auto.ru/all/images/c2/9a/60x45/c29a79c6.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FF0000 | 230 000 |  2007  |  115 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Обнинск | 13.01.15
1005641039-a5d9f | /i/all7/img/no-photo-thumb.gif |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 310 000 |  2008  |  39 188 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 13.01.15
1005648879-a45a | http://is7.auto.ru/all/images/b7/3b/60x45/b73b3b4f.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 270 000 |  2004  |  65 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Рязань | 13.01.15
1003359766-8e275 | http://is12.auto.ru/all/images/52/51/60x45/52511cf6.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9966CC | 530 000 |  2013  |  29 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тула | 13.01.15
1006673107-12ac61 | http://is7.auto.ru/all/images/8d/b9/60x45/8db9e41b.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #0000FF | 280 000 |  2008  |  105 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Иваново | 13.01.15
1005638541-3a5a53 | http://is3.auto.ru/all/images/60/4f/60x45/604f6351.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 279 000 |  2008  |  66 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Ярославль | 13.01.15
1004547989-715fb | http://is5.auto.ru/all/images/ed/95/60x45/ed952ab7.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 370 000 |  2010  |  51 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 13.01.15
1003193452-5b56 | http://is18.auto.ru/all/images/d1/b2/60x45/d1b2b7ae.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #34ba2b | 290 000 |  2009  |  98 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Коломна | 13.01.15
1006674873-3152 | /i/all7/img/no-photo-thumb.gif |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 250 000 |  2012  |  12 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 13.01.15
1006676311-f138 | http://is6.auto.ru/all/images/29/d2/60x45/29d2a6cc.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 240 000 |  2005  |  138 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Демидов | 13.01.15
45257282-91c6 | http://is16.auto.ru/all/images/f0/d8/60x45/f0d87154.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FF0000 | 169 999 |  2004  |  135 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Санкт-Петербург | 13.01.15
1006675747-4aaa | /i/all7/img/no-photo-thumb.gif |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 270 000 |  2009  |  90 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Брянск | 13.01.15
1006676939-11c1ee | http://is18.auto.ru/all/images/d4/d5/60x45/d4d5ae41.jpg |  Chevrolet Niva I1.8 MT (122 л.с.) 4WD  | #0000FF | 165 000 |  2008  |  75 000 км  |  1.8 MT (122 л.с.) 4WDвнедорожник, бензин, полный  | Нефтекамск | 13.01.15
1006678445-f1b3c | http://is5.auto.ru/all/images/ce/53/60x45/ce53a702.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 233 000 |  2008  |  68 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Вологда | 13.01.15
1006679031-293d00 | /i/all7/img/no-photo-thumb.gif |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #926547 | 240 000 |  2007  |  120 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Вятские Поляны | 13.01.15
46108164-f49fb3 | http://is8.auto.ru/all/images/ab/6f/60x45/ab6fcf44.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 279 000 |  2008  |  60 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Киров | 13.01.15
36102036-68025 | http://is5.auto.ru/all/images/20/0b/60x45/200b214a.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 160 000 |  2003  |  170 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 13.01.15
1006024517-6a893 | http://is15.auto.ru/all/images/fd/77/60x45/fd77d681.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #000000 | 440 000 |  2012  |  114 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Воронеж | 13.01.15
1002019697-85df | http://is17.auto.ru/all/images/3a/d5/60x45/3ad5de4f.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #0000FF | 230 000 |  2006  |  102 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Воронеж | 13.01.15
