1007299649-fa1a6 | http://is18.auto.ru/all/images/ef/79/60x45/ef79ccb9.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #CACECB | 110 000 |  2002  |  150 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Покров | 23.01.15
1007055865-2ceee | http://is11.auto.ru/all/images/48/a2/60x45/48a258c3.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #ffefd5 | 75 000 |  1998  |  146 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Москва | 21.01.15
1007119323-03bf51 | http://is2.auto.ru/all/images/4f/14/60x45/4f14056f.jpg |  ВАЗ 21099 210991.3 MT (135 л.с.)  | #9c9999 | 52 000 |  1993  |  175 000 км  |  1.3 MT (135 л.с.)седан, бензин, передний  | Москва | 21.01.15
1006750269-043e | http://is14.auto.ru/all/images/35/3f/60x45/353f40a9.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #0000FF | 85 000 |  1997  |  50 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Можайск | 21.01.15
1007118181-c4fc | http://is6.auto.ru/all/images/1f/94/60x45/1f94e1de.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #0000FF | 95 000 |  2003  |  67 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Липецк | 21.01.15
1005581729-1da6d6 | /i/all7/img/no-photo-thumb.gif |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #34ba2b | 55 000 |  2000  |  240 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Белгород | 20.01.15
46629768-9327 | http://is2.auto.ru/all/images/b5/bf/60x45/b5bf77a1.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #34ba2b | 60 000 |  2002  |  145 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Приволжск | 20.01.15
1007117225-abb0 | http://is12.auto.ru/all/images/d1/4b/60x45/d14bf68a.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #9c9999 | 95 000 |  2002  |  204 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Лобня | 20.01.15
1007117099-f8cbe | http://is13.auto.ru/all/images/0f/71/60x45/0f71afb5.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #9966CC | 50 000 |  2000  |  100 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007116521-a226 | http://is14.auto.ru/all/images/df/36/60x45/df36716b.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #9966CC | 45 000 |  1998  |  150 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Спас-Клепики | 20.01.15
1007116539-3516 | http://is8.auto.ru/all/images/25/c3/60x45/25c326a6.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #000000 | 55 000 |  2003  |  270 228 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Москва | 20.01.15
1003846202-b4abc6 | http://is5.auto.ru/all/images/92/f5/60x45/92f586ae.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #9c9999 | 70 000 |  2002  |  186 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Куровское | 20.01.15
1007116225-d61e | http://is9.auto.ru/all/images/62/91/60x45/62911150.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #34ba2b | 65 000 |  1996  |  100 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Краснотурьинск | 20.01.15
1006995205-602e77 | http://is18.auto.ru/all/images/f5/4a/60x45/f54a975c.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #9c9999 | 55 000 |  2001  |  320 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Тула | 20.01.15
1006568719-db33 | http://is13.auto.ru/all/images/f2/59/60x45/f259b8f2.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #FF0000 | 55 000 |  1999  |  170 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Серпухов | 20.01.15
1006993697-33f70 | http://is16.auto.ru/all/images/9e/49/60x45/9e492db6.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #34ba2b | 60 000 |  1996  |  55 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Новопокровская | 20.01.15
1006465813-4b20 | http://is3.auto.ru/all/images/8f/65/60x45/8f654344.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #926547 | 75 000 |  1999  |  170 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Симферополь | 20.01.15
1005584833-8009 | http://is8.auto.ru/all/images/85/ef/60x45/85ef4d47.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #CACECB | 39 000 |  2001  |  86 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Ногинск | 20.01.15
1006811167-e4ba | http://is16.auto.ru/all/images/17/06/60x45/170618dc.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #FF0000 | 68 000 |  1997  |  97 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Старый Оскол | 20.01.15
1007113363-7b4f | http://is4.auto.ru/all/images/02/b8/60x45/02b831e7.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #CACECB | 75 000 |  1999  |  150 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Воронеж | 20.01.15
1007044103-e525 | http://is15.auto.ru/all/images/fa/5f/60x45/fa5fb6bb.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #34ba2b | 83 000 |  2002  |  180 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Люберцы | 20.01.15
1007112003-ff01 | /i/all7/img/no-photo-thumb.gif |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #CACECB | 70 000 |  2003  |  200 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1006879275-24836c | http://is10.auto.ru/all/images/ed/0e/60x45/ed0e061a.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #0000FF | 39 999 |  1997  |  87 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Урюпинск | 20.01.15
1007111495-7c8a45 | http://is5.auto.ru/all/images/80/1a/60x45/801a7e3d.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #CACECB | 78 000 |  2003  |  68 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007111143-4b4e | http://is5.auto.ru/all/images/69/1a/60x45/691a7fec.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #9c9999 | 65 000 |  2002  |  170 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Санкт-Петербург | 20.01.15
1007110725-ae82f2 | http://is6.auto.ru/all/images/ba/b8/60x45/bab817ac.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #34ba2b | 120 000 |  2000  |  67 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Москва | 20.01.15
1005041617-340f68 | http://is15.auto.ru/all/images/f7/02/60x45/f702682c.jpg |  ВАЗ 210991.5 MT (77 л.с.)  | #CACECB | 100 000 |  2004  |  105 000 км  |  1.5 MT (77 л.с.)седан, бензин, передний  | Сыктывкар | 20.01.15
1007109815-8814 | http://is6.auto.ru/all/images/fe/94/60x45/fe940715.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #34ba2b | 50 000 |  1997  |  180 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Белово | 20.01.15
1003069472-f68978 | http://is9.auto.ru/all/images/55/e1/60x45/55e18e6b.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #34ba2b | 50 000 |  2003  |  200 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007109029-4ec8d9 | http://is5.auto.ru/all/images/De/fa/60x45/DefaultP.jpg |  ВАЗ 21099 210991.3 MT (135 л.с.)  | #34ba2b | 65 000 |  2001  |  50 000 км  |  1.3 MT (135 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007048609-6e3feb | http://is1.auto.ru/all/images/96/52/60x45/96528327.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #0000FF | 79 000 |  2004  |  130 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Ступино | 20.01.15
1007106739-03ea | http://is4.auto.ru/all/images/8c/0a/60x45/8c0ab42d.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #0000FF | 110 000 |  1999  |  150 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Рассказово | 20.01.15
1006874429-4a1d0 | http://is2.auto.ru/all/images/00/66/60x45/00665ce5.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #0088ff | 32 000 |  1999  |  240 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007106973-da909 | http://is5.auto.ru/all/images/12/60/60x45/1260bf17.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #0088ff | 80 000 |  2000  |  220 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Шуя | 20.01.15
1007046435-537e9 | http://is6.auto.ru/all/images/d2/8f/60x45/d28fa033.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #34ba2b | 115 000 |  2003  |  105 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007051611-9d9b21 | http://is6.auto.ru/all/images/f3/dd/60x45/f3dda7ca.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #CACECB | 37 000 |  2002  |  160 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Рязань | 20.01.15
1002621991-45be0 | http://is15.auto.ru/all/images/23/b4/60x45/23b4f05b.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #0000FF | 100 000 |  2000  |  50 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007106097-6f945 | http://is17.auto.ru/all/images/4a/3a/60x45/4a3a81de.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #FF0000 | 60 000 |  1997  |  130 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Воронеж | 20.01.15
1007105953-ea396 | http://is13.auto.ru/all/images/8f/9a/60x45/8f9a2643.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #000000 | 60 000 |  1997  |  5 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Смоленск | 20.01.15
1007105797-2d7473 | http://is2.auto.ru/all/images/6f/f1/60x45/6ff1559e.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #CACECB | 65 000 |  2003  |  64 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Рязань | 20.01.15
1007105021-332d | http://is6.auto.ru/all/images/e9/ed/60x45/e9ed44f7.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #34ba2b | 170 000 |  2004  |  107 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Курск | 20.01.15
1007105141-bea66 | http://is2.auto.ru/all/images/1f/0a/60x45/1f0a2316.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #34ba2b | 65 000 |  2002  |  110 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Тверь | 20.01.15
1007104885-6edda9 | http://is6.auto.ru/all/images/1b/38/60x45/1b382873.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #0000FF | 70 000 |  2001  |  999 999 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007104851-0809f1 | http://is11.auto.ru/all/images/55/37/60x45/55378167.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #0000FF | 60 000 |  1997  |  106 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007104719-491ee6 | http://is5.auto.ru/all/images/49/3c/60x45/493cb023.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #CACECB | 115 000 |  2003  |  90 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007102989-0194 | http://is18.auto.ru/all/images/0a/2a/60x45/0a2a393c.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #34ba2b | 75 000 |  2003  |  166 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Люберцы | 20.01.15
1007102933-e4a86 | http://is7.auto.ru/all/images/e3/2d/60x45/e32d2e40.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #34ba2b | 45 000 |  1999  |  177 754 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Воронеж | 20.01.15
1007101355-3063c8 | http://is6.auto.ru/all/images/36/b3/60x45/36b3736e.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #0088ff | 85 000 |  1999  |  94 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Санкт-Петербург | 20.01.15
1007100967-6a71 | http://is7.auto.ru/all/images/06/35/60x45/0635c442.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #CACECB | 73 000 |  2002  |  81 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1006933945-23020c | http://is8.auto.ru/all/images/4a/36/60x45/4a365489.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #FF0000 | 60 000 |  1997  |  140 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Воронеж | 20.01.15
1006625603-0e711b | http://is6.auto.ru/all/images/70/19/60x45/7019b0f1.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #34ba2b | 25 000 |  1997  |  150 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Москва | 20.01.15
48938494-59899 | http://is9.auto.ru/all/images/3c/02/60x45/3c024b25.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #000000 | 55 000 |  2000  |  180 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007097895-2677 | /i/all7/img/no-photo-thumb.gif |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #34ba2b | 75 000 |  2001  |  141 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Калуга | 20.01.15
1006773343-fb0ed6 | http://is13.auto.ru/all/images/e8/a0/60x45/e8a04562.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #9c9999 | 105 000 |  2004  |  200 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1006735109-2f8c8 | http://is8.auto.ru/all/images/57/ca/60x45/57ca7e08.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #CACECB | 60 000 |  2001  |  256 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Истра | 20.01.15
1007096079-7c46b | http://is3.auto.ru/all/images/3d/fb/60x45/3dfb3f97.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #9c9999 | 50 000 |  1997  |  210 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Пушкино | 20.01.15
1000814644-6eee2 | http://is11.auto.ru/all/images/7b/5f/60x45/7b5f4448.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #FFFFFF | 52 000 |  2000  |  190 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007095027-e46f12 | http://is6.auto.ru/all/images/80/7c/60x45/807ccaff.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #0000FF | 65 000 |  1996  |  120 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Курск | 20.01.15
1007060989-ff45 | http://is18.auto.ru/all/images/76/b5/60x45/76b5d3aa.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #CACECB | 89 000 |  2002  |  128 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 20.01.15
1007055575-575838 | http://is16.auto.ru/all/images/5c/63/60x45/5c63e6f4.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #FFCC00 | 50 000 |  2002  |  80 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Москва | 20.01.15
1006807227-2e7dc | http://is6.auto.ru/all/images/1d/f8/60x45/1df84f8a.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #9966CC | 50 000 |  1998  |  145 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Королев | 19.01.15
1003912032-e62d | http://is12.auto.ru/all/images/33/f5/60x45/33f58142.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #926547 | 50 000 |  1995  |  156 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Ярцево | 19.01.15
1006986327-ba6f | http://is17.auto.ru/all/images/7c/24/60x45/7c2408d1.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #0000FF | 30 000 |  2000  |  128 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Ярославль | 19.01.15
1007053901-a4ab | http://is8.auto.ru/all/images/6e/c3/60x45/6ec38955.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #9966CC | 75 000 |  1998  |  20 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Владимир | 19.01.15
1007053533-76a4 | http://is8.auto.ru/all/images/b7/da/60x45/b7da4a45.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #000000 | 170 000 |  1997  |  5 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Куровское | 19.01.15
1007053393-0fe11 | http://is11.auto.ru/all/images/db/88/60x45/db88f085.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #9c9999 | 75 000 |  2002  |  135 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Иваново | 19.01.15
1007052361-0225d | http://is6.auto.ru/all/images/26/9b/60x45/269be458.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #9c9999 | 80 000 |  2003  |  170 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Серпухов | 19.01.15
1007052345-b9ea | http://is11.auto.ru/all/images/03/f1/60x45/03f14398.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #FF0000 | 100 000 |  2002  |  110 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 19.01.15
44888740-fc492e | http://is11.auto.ru/all/images/9a/fc/60x45/9afc1d77.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #34ba2b | 55 000 |  2000  |  200 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Орел | 19.01.15
1007052209-8152 | http://is13.auto.ru/all/images/2c/aa/60x45/2caac14c.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #34ba2b | 63 000 |  1994  |  220 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Невинномысск | 19.01.15
1007052135-08ce19 | http://is5.auto.ru/all/images/f6/ae/60x45/f6aeacab.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #0088ff | 60 000 |  2002  |  140 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Санкт-Петербург | 19.01.15
1007052063-42cc | http://is9.auto.ru/all/images/6b/9f/60x45/6b9fcbed.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #0000FF | 55 000 |  1997  |  240 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Тамбов | 19.01.15
1006316973-2a553 | http://is2.auto.ru/all/images/86/67/60x45/86673bcb.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #9c9999 | 26 000 |  2001  |  145 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Калуга | 19.01.15
1007051149-ac86d7 | http://is18.auto.ru/all/images/1e/77/60x45/1e77d95c.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #34ba2b | 100 000 |  2001  |  149 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Морозовск | 19.01.15
1006751597-3d3b0e | http://is13.auto.ru/all/images/e7/06/60x45/e70691e0.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #34ba2b | 70 000 |  1998  |  264 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Москва | 19.01.15
50048962-ae319 | http://is10.auto.ru/all/images/a4/12/60x45/a412467b.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #34ba2b | 65 000 |  2001  |  50 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Владимир | 19.01.15
1007050031-a53a5 | http://is2.auto.ru/all/images/d6/c1/60x45/d6c1ef68.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #CACECB | 85 000 |  2002  |  102 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Орел | 19.01.15
1005920449-b27c84 | http://is3.auto.ru/all/images/6a/20/60x45/6a20f4a1.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #34ba2b | 75 000 |  1999  |  185 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Балашиха | 19.01.15
1007049315-809de8 | http://is4.auto.ru/all/images/95/7c/60x45/957c3457.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #34ba2b | 75 000 |  1999  |  185 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Балашиха | 19.01.15
1006874421-1b2d | http://is6.auto.ru/all/images/52/cb/60x45/52cb4746.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #34ba2b | 35 000 |  2002  |  155 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Токсово | 19.01.15
36918940-27de2f | http://is16.auto.ru/all/images/c9/59/60x45/c9597246.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #FFFFFF | 55 000 |  2001  |  130 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Иваново | 19.01.15
1007047979-6f97 | http://is5.auto.ru/all/images/35/04/60x45/350490a3.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #34ba2b | 47 000 |  1999  |  30 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Воронеж | 19.01.15
1007047849-06e511 | http://is18.auto.ru/all/images/09/09/60x45/0909608a.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #0000FF | 55 000 |  2001  |  100 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Саранск | 19.01.15
1007047587-59438 | /i/all7/img/no-photo-thumb.gif |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #CACECB | 80 000 |  2003  |  130 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Кольчугино | 19.01.15
47977936-8771b | http://is9.auto.ru/all/images/9b/85/60x45/9b85317f.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #FFC0CB | 45 000 |  2000  |  188 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Москва | 19.01.15
47480768-2f8709 | http://is15.auto.ru/all/images/ba/50/60x45/ba5056a0.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #CACECB | 45 000 |  1999  |  260 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Москва | 19.01.15
1007043477-403bc4 | http://is2.auto.ru/all/images/01/b7/60x45/01b774a8.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #FF0000 | 50 000 |  1997  |  99 999 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Тверь | 19.01.15
1005394883-206467 | http://is18.auto.ru/all/images/e1/47/60x45/e147b90f.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #FFFFFF | 40 000 |  1992  |  49 500 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Лосино-Петровский | 19.01.15
1007043807-1e2c66 | http://is9.auto.ru/all/images/2e/db/60x45/2edbac4c.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #FFFFFF | 125 000 |  1998  |  5 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Новороссийск | 19.01.15
1007043541-cf4dc | http://is11.auto.ru/all/images/56/42/60x45/5642e139.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #ffefd5 | 60 000 |  1995  |  110 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Кострома | 19.01.15
1006807213-de2b | http://is11.auto.ru/all/images/56/a6/60x45/56a6870d.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #FF0000 | 55 000 |  1997  |  150 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Павловка | 19.01.15
1007041939-8c5bc | http://is5.auto.ru/all/images/cd/06/60x45/cd06355d.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #0000FF | 65 000 |  2004  |  200 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 19.01.15
1006746869-8edf1 | http://is6.auto.ru/all/images/d4/f3/60x45/d4f366f2.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #34ba2b | 135 000 |  2002  |  140 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 19.01.15
1006155649-77194 | http://is6.auto.ru/all/images/4b/06/60x45/4b069526.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #9966CC | 70 000 |  1997  |  30 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Обь | 19.01.15
48260664-8ba71 | http://is2.auto.ru/all/images/e3/21/60x45/e3211731.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #34ba2b | 65 000 |  1999  |  360 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Сусанино | 19.01.15
1006209785-6813 | http://is9.auto.ru/all/images/0f/79/60x45/0f79f87a.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #FF0000 | 100 000 |  1999  |  150 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Ногинск | 19.01.15
1007037505-04c5c | http://is17.auto.ru/all/images/80/80/60x45/80809007.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #CACECB | 79 000 |  2002  |  175 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Иваново | 19.01.15
1007035001-1f24 | http://is9.auto.ru/all/images/40/88/60x45/4088af92.jpg |  ВАЗ 21099 210991.5 MT (70 л.с.)  | #0000FF | 40 000 |  1999  |  119 000 км  |  1.5 MT (70 л.с.)седан, бензин, передний  | Королев | 19.01.15
1007034755-1d8f66 | http://is6.auto.ru/all/images/8d/b6/60x45/8db683a7.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #0000FF | 74 999 |  2004  |  50 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Санкт-Петербург | 19.01.15
1005757649-a3973 | http://is7.auto.ru/all/images/5b/09/60x45/5b09ce68.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #000000 | 95 000 |  2003  |  89 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 19.01.15
1006366705-3b183 | http://is9.auto.ru/all/images/60/ec/60x45/60ecd274.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #CACECB | 65 000 |  2001  |  9 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Москва | 19.01.15
1004622207-dc666b | http://is9.auto.ru/all/images/93/25/60x45/9325d9af.jpg |  ВАЗ 21099 21099-201.5 MT (78 л.с.)  | #34ba2b | 58 000 |  2000  |  137 000 км  |  1.5 MT (78 л.с.)седан, бензин, передний  | Неверкино | 19.01.15
